"STATION","NAME","DATE","PRCP"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-01","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-02","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-03","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-04","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-05","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-06","0.08"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-07","0.16"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-08","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-09","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-11",
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-12","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-13","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-14","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-15","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-16","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-17","0.77"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-18","0.27"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-19","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-20","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-21","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-22","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-23","0.50"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-24","0.08"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-25","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-26","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-27","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-28","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-29","0.03"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-30","0.05"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-07-31","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-01","0.11"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-02","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-03","1.38"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-04","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-05","0.97"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-06","0.37"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-07","1.06"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-08","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-09","0.50"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-10","0.38"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-11","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-12","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-15",
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-16","0.21"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-17","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-18","0.16"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-19","0.16"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-20","0.86"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-21","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-22","0.18"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-23","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-24","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-25","0.00"
"US1NHHL0025","AMHERST 3.7 NNE, NH US","2024-08-26","0.03"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-04","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-05","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-06","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-07","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-09",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-10","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-11","0.79"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-12","1.44"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-13","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-14","0.31"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-15","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-16","0.06"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-17","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-18","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-19","2.15"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-20","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-21","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-22","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-23","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-24","0.08"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-25","0.18"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-26","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-27","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-28","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-09-30",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-01","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-02","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-03","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-05",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-06","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-07","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-08","0.42"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-10",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-11","0.04"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-12","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-13","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-14","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-16",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-17","0.13"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-18","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-19","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-20","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-21","0.09"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-22","1.36"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-23","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-24","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-26",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-27","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-28","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-29","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-30","0.54"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-10-31","0.51"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-01","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-02","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-03","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-04","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-05","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-06","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-07","0.04"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-08","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-09","0.06"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-10","0.14"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-11","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-13","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-14","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-15","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-16","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-17","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-18","0.03"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-19","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-20","0.11"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-21","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-23",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-24","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-25","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-26","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-27","0.43"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-11-30",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-01","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-02","0.08"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-03","0.03"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-04","0.95"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-05","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-06","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-10",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-11","2.11"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-16",
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-17","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-18","2.35"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-19","2.05"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-20","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-22","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-23","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-24","0.00"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-25","0.05"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-26","0.01"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2023-12-27","0.02"
"US1NHHL0101","HUDSON 2.9 NE, NH US","2024-01-06",
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-04","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-05","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-06","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-07","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-08","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-09","0.47"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-10","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-11","1.76"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-12","0.66"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-13","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-14","0.11"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-15","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-16","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-17","0.02"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-18","0.02"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-19","1.57"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-21","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-23","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-24","0.04"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-25","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-26","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-27","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-28","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-29","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-09-30","0.61"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-02","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-03","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-04","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-05","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-06","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-07","0.35"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-08","0.25"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-09","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-10","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-11","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-12","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-13","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-14","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-15","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-16","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-17","0.21"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-18","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-19","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-21","0.16"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-22","1.08"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-23","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-24","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-25","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-26","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-27","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-28","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-29","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-30","0.45"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-10-31","0.61"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-02","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-03","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-04","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-05","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-06","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-07","0.05"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-08","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-09","0.17"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-10","0.07"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-11","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-12","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-13","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-14","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-15","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-16","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-17","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-18","0.21"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-19","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-21","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-22","0.72"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-23","0.54"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-24","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-25","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-26","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-27","0.73"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-28","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-29","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-11-30","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-02","0.13"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-03","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-04","0.92"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-05","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-06","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-07","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-08","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-09","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-10","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-11","1.89"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-12","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-13","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-14","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-15","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-16","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-17","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-18","1.77"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-19","2.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-21","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-22","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-23","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-24","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-25","0.05"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-26","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-27","0.07"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-28","0.28"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-29","0.44"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-30","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2023-12-31","0.02"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-02","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-03","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-04","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-05","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-06","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-07","0.30"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-08","0.20"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-09","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-10","2.36"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-11","0.04"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-12","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-13","0.47"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-14","0.74"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-15","0.07"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-16","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-17","0.37"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-18","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-19","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-21","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-22","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-23","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-24","0.16"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-25","0.50"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-26","0.51"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-27","0.33"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-28","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-29","0.94"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-30","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-01-31","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-02","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-03","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-04","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-05","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-06","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-07","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-08","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-09","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-10","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-11","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-12","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-13","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-14","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-15","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-16","0.12"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-17","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-18","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-19","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-21","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-22","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-23","0.15"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-24","0.04"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-25","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-26","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-27","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-28","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-02-29","0.15"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-02","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-03","0.95"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-04","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-05","0.05"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-06","0.47"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-07","1.54"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-08","0.44"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-09","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-10","1.47"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-11","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-12","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-13","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-14","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-15","0.16"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-16","0.15"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-17","0.02"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-18","0.03"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-19","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-20","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-21","0.02"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-22","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-23","0.45"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-24","1.89"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-25","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-26","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-27","0.10"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-28","0.51"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-29","0.72"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-30","0.01"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-03-31","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-01","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-02","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-03","0.00"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-04","1.27"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-05","0.55"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-06","0.02"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-07","0.06"
"US1NHMR0004","BOW 1.6 NW, NH US","2024-04-08","0.00"
